-0.0466,0.0821,-0.9851
-0.0476,0.084,-0.9854
-0.0455,0.0865,-0.9876
-0.0524,0.0873,-0.9864
-0.0473,0.086,-0.9826
-0.0527,0.0843,-0.9858
-0.0507,0.0844,-0.9867
-0.0425,0.0861,-0.9827
-0.0503,0.0869,-0.9887
-0.0454,0.0857,-0.9878
-0.0519,0.0882,-0.9838
-0.0486,0.0836,-0.9858
-0.0459,0.0861,-0.9878
-0.0513,0.087,-0.9833
-0.0468,0.0858,-0.9828
-0.0446,0.0842,-0.9836
-0.0493,0.0841,-0.9904
-0.0487,0.0857,-0.9842
-0.0456,0.0846,-0.984
-0.0494,0.084,-0.9836
-0.0459,0.0828,-0.9845
-0.0481,0.0834,-0.9852
-0.0442,0.0853,-0.9842
-0.049,0.0824,-0.983
-0.0447,0.0872,-0.9855
-0.0526,0.0918,-0.9878
-0.0469,0.0893,-0.9826
-0.048,0.0828,-0.9849
-0.0505,0.0832,-0.9834
-0.0482,0.0844,-0.9836
-0.048,0.0886,-0.9839
-0.0477,0.0842,-0.9831
-0.0476,0.082,-0.9888
-0.0468,0.0836,-0.9883
-0.0495,0.0858,-0.9877
-0.0465,0.0841,-0.9831
-0.0477,0.0877,-0.9842
-0.0515,0.0793,-0.9827
-0.0423,0.0793,-0.9839
-0.0481,0.0832,-0.9855
-0.053,0.0828,-0.987
-0.0464,0.0834,-0.9802
-0.047,0.0856,-0.9828
-0.0524,0.0862,-0.9879
-0.0454,0.084,-0.9864
-0.0511,0.0807,-0.9854
-0.0456,0.0869,-0.9859
-0.0495,0.0838,-0.984
-0.0479,0.088,-0.9872
-0.0512,0.0848,-0.9828
-0.0474,0.0904,-0.9804
-0.0472,0.0824,-0.9848
-0.0484,0.0813,-0.985
-0.0473,0.0838,-0.9845
-0.048,0.0862,-0.9879
-0.0482,0.0827,-0.9855
-0.0539,0.0875,-0.9804
-0.0468,0.0903,-0.9837
-0.0458,0.0825,-0.9854
-0.0457,0.087,-0.9827
-0.048,0.0842,-0.9884
-0.0449,0.0841,-0.9835
-0.0467,0.0842,-0.9847
-0.0492,0.0855,-0.9857
-0.0469,0.0862,-0.9863
-0.0475,0.0828,-0.9843
-0.049,0.0821,-0.9879
-0.0468,0.0834,-0.9824
-0.0502,0.084,-0.9839
-0.0493,0.084,-0.9828
-0.0521,0.0871,-0.9868
-0.0512,0.0828,-0.9854
-0.0463,0.0811,-0.9828
-0.0492,0.0837,-0.9817
-0.0487,0.0867,-0.9857
-0.0533,0.0866,-0.9837
-0.0483,0.0887,-0.987
-0.0449,0.0868,-0.9868
-0.05,0.0863,-0.9831
-0.047,0.0853,-0.9853
-0.047,0.0823,-0.9862
-0.0459,0.085,-0.9844
-0.0504,0.0839,-0.9862
-0.0542,0.0827,-0.9807
-0.0469,0.0866,-0.986
-0.0449,0.0827,-0.985
-0.0521,0.0849,-0.9841
-0.0496,0.0887,-0.9818
-0.0451,0.0809,-0.9837
-0.0448,0.0863,-0.9862
-0.0437,0.0843,-0.9815
-0.0441,0.0878,-0.9874
-0.0453,0.0816,-0.9755
-0.0473,0.0906,-0.9819
-0.0517,0.0833,-0.9838
-0.0481,0.0829,-0.9794
-0.0526,0.083,-0.9862
-0.0507,0.0857,-0.9808
-0.0484,0.085,-0.9824
-0.0485,0.0831,-0.985
-0.0496,0.0833,-0.9854
-0.0498,0.0862,-0.9859
-0.0482,0.0845,-0.9852
-0.0468,0.0855,-0.9836
-0.0478,0.087,-0.9865
-0.048,0.0871,-0.9862
-0.0513,0.0826,-0.9825
-0.0485,0.0827,-0.9836
-0.0477,0.0856,-0.987
-0.0475,0.0823,-0.9869
-0.0517,0.0855,-0.9876
-0.0488,0.0845,-0.9839
-0.0489,0.0863,-0.981
-0.0434,0.0844,-0.9849
-0.0478,0.0838,-0.9809
-0.0431,0.0833,-0.9894
-0.0476,0.0831,-0.9874
-0.0414,0.0806,-0.9854
-0.0481,0.0835,-0.9826
-0.0462,0.0861,-0.9826
-0.0504,0.0837,-0.9871
-0.0505,0.0838,-0.9854
-0.0503,0.085,-0.985
-0.0526,0.0805,-0.9865
-0.046,0.085,-0.9875
-0.0485,0.0824,-0.986
-0.0471,0.0839,-0.9852
-0.0471,0.0812,-0.9855
-0.0438,0.0809,-0.9885
-0.0435,0.084,-0.984
-0.0522,0.0817,-0.9911
-0.0492,0.0878,-0.9818
-0.0508,0.0847,-0.9864
-0.0524,0.086,-0.9855
-0.0481,0.0838,-0.9871
-0.0511,0.0864,-0.9834
-0.0454,0.0883,-0.9801
-0.0533,0.0868,-0.9855
-0.0489,0.0835,-0.9809
-0.0474,0.0841,-0.9855
-0.049,0.0847,-0.9827
-0.0502,0.085,-0.9845
-0.0474,0.0886,-0.9866
-0.047,0.0852,-0.9845
-0.049,0.0851,-0.9828
-0.0483,0.0847,-0.9851
-0.0448,0.0859,-0.9856
-0.049,0.0817,-0.9863
-0.0466,0.0849,-0.9865
-0.0475,0.0785,-0.9897
-0.0458,0.0876,-0.9861
-0.0474,0.0823,-0.9829
-0.0512,0.0873,-0.9841
-0.0463,0.0842,-0.9861
-0.0529,0.0894,-0.9848
-0.0494,0.0812,-0.9844
-0.0522,0.0818,-0.9872
-0.0495,0.0826,-0.9842
-0.0443,0.0842,-0.9878
-0.0443,0.0813,-0.9822
-0.0478,0.0793,-0.9832
-0.0422,0.078,-0.986
-0.0464,0.085,-0.9868
-0.0481,0.087,-0.9888
-0.0496,0.0875,-0.9869
-0.0463,0.0866,-0.9854
-0.0476,0.0814,-0.9866
-0.0485,0.0869,-0.9903
-0.0461,0.083,-0.9882
-0.0488,0.0863,-0.9863
-0.0442,0.0871,-0.9889
-0.0526,0.0837,-0.99
-0.0471,0.0911,-0.9877
-0.0501,0.0839,-0.9871
-0.048,0.0847,-0.9804
-0.0449,0.0859,-0.9899
-0.0498,0.08,-0.9836
-0.0511,0.0846,-0.9841
-0.0518,0.0888,-0.9888
-0.0466,0.0834,-0.9856
-0.0483,0.0822,-0.9872
-0.0506,0.0838,-0.9832
-0.054,0.0866,-0.9788
-0.0469,0.0831,-0.9925
-0.0485,0.0872,-0.9873
-0.0458,0.0849,-0.9825
-0.0494,0.0877,-0.988
-0.0435,0.0846,-0.9884
-0.0496,0.0833,-0.9858
-0.0482,0.0862,-0.9872
-0.0484,0.0862,-0.9879
-0.0457,0.0828,-0.9895
-0.0472,0.0869,-0.9909
-0.0464,0.0845,-0.9832
-0.0431,0.0842,-0.9875
-0.04,0.0839,-0.9819
-0.0512,0.0809,-0.9803
-0.048,0.0834,-0.9877
-0.0469,0.0822,-0.9828
-0.0422,0.0836,-0.9863
-0.0471,0.0848,-0.9828
-0.0431,0.0831,-0.9857
-0.0446,0.0822,-0.9889
-0.0498,0.0891,-0.9822
-0.0518,0.0865,-0.9848
-0.0459,0.0852,-0.9829
-0.0477,0.0796,-0.9858
-0.0503,0.0886,-0.9804
-0.0447,0.0852,-0.9865
-0.0455,0.0887,-0.984
-0.0494,0.0825,-0.9853
-0.0475,0.085,-0.9858
-0.0456,0.0841,-0.9834
-0.0539,0.0813,-0.9886
-0.049,0.0873,-0.9853
-0.0514,0.0866,-0.9848
-0.0469,0.0804,-0.9888
-0.0438,0.0863,-0.9866
-0.0472,0.0825,-0.9837
-0.0488,0.0872,-0.9883
-0.0453,0.0813,-0.9849
-0.0471,0.0831,-0.9844
-0.0498,0.0851,-0.9878
-0.0499,0.0857,-0.9886
-0.0474,0.0834,-0.9836
-0.05,0.0855,-0.9853
-0.0484,0.0847,-0.9843
-0.051,0.0842,-0.9841
-0.0491,0.088,-0.9839
-0.0467,0.0864,-0.985
-0.0447,0.0859,-0.9802
-0.0499,0.0862,-0.9857
-0.0494,0.083,-0.9834
-0.0483,0.0865,-0.9822
-0.0489,0.0867,-0.984
-0.0444,0.0836,-0.9884
-0.0529,0.0858,-0.9821
-0.05,0.0859,-0.9879
-0.0426,0.0805,-0.9841
-0.0451,0.0847,-0.9811
-0.0495,0.0853,-0.9865
-0.0454,0.0865,-0.9889
-0.0464,0.0811,-0.9826
-0.0465,0.0883,-0.9949
-0.0523,0.0828,-0.9871
-0.0483,0.0884,-0.9866
-0.0508,0.0864,-0.9883
-0.0504,0.0871,-0.986
-0.0456,0.0779,-0.9859
-0.0446,0.0867,-0.9807
-0.0448,0.0853,-0.9874
-0.0493,0.0907,-0.9865
-0.045,0.0844,-0.9861
-0.0475,0.0853,-0.9838
-0.0506,0.0843,-0.9866
-0.051,0.0824,-0.9899
-0.0442,0.0822,-0.9856
-0.044,0.0838,-0.9816
-0.047,0.087,-0.9849
-0.046,0.0841,-0.9855
-0.0487,0.0835,-0.9849
-0.0473,0.0831,-0.9822
-0.0468,0.085,-0.9847
-0.0478,0.0882,-0.9876
-0.0486,0.0889,-0.9862
-0.0461,0.0824,-0.9847
-0.0472,0.0875,-0.9884
-0.0445,0.0874,-0.9876
-0.0471,0.0826,-0.984
-0.0509,0.0843,-0.9842
-0.0475,0.0823,-0.9863
-0.0432,0.0873,-0.9857
-0.0513,0.084,-0.9846
-0.0448,0.0832,-0.985
-0.0472,0.0831,-0.9881
-0.0487,0.0816,-0.9889
-0.0513,0.0834,-0.9886
-0.0475,0.0876,-0.9834
-0.0476,0.0843,-0.9873
-0.048,0.0878,-0.9816
-0.0503,0.0856,-0.985
-0.0444,0.0817,-0.9858
-0.0526,0.0856,-0.9902
-0.0468,0.0852,-0.9867
-0.047,0.0849,-0.991
-0.0504,0.082,-0.985
-0.0478,0.0853,-0.9822
-0.0476,0.0842,-0.9844
-0.0448,0.0873,-0.9855
-0.0477,0.0821,-0.98
-0.0473,0.0846,-0.9922
-0.0467,0.0843,-0.9858
-0.0491,0.0851,-0.9828
-0.0488,0.0818,-0.9899
-0.0414,0.0876,-0.9847
-0.0482,0.0843,-0.9859
-0.0455,0.0813,-0.9861
-0.0455,0.0801,-0.986
-0.0517,0.0832,-0.9868
-0.0468,0.0825,-0.9841
-0.0482,0.0899,-0.9856
-0.0462,0.0851,-0.983
-0.0498,0.0853,-0.9863
-0.0464,0.0842,-0.9831
-0.0449,0.0892,-0.9849
-0.0524,0.0865,-0.9891
-0.0487,0.0862,-0.9877
-0.0497,0.0863,-0.9893
-0.0476,0.0825,-0.9868
-0.0439,0.0829,-0.9877
-0.0484,0.0824,-0.9826
-0.0456,0.0825,-0.9854
-0.0448,0.0919,-0.9871
-0.0477,0.0833,-0.9815
-0.045,0.0868,-0.9817
-0.0425,0.0849,-0.987
-0.047,0.0838,-0.9838
-0.0496,0.0843,-0.9802
-0.0454,0.0882,-0.9856
-0.0461,0.0853,-0.9844
-0.0462,0.0854,-0.9838
-0.0492,0.084,-0.9843
-0.0512,0.0851,-0.9827
-0.0475,0.0883,-0.9822
-0.048,0.0859,-0.9816
-0.043,0.0834,-0.9855
-0.0443,0.0846,-0.9846
-0.0486,0.0876,-0.9856
-0.0486,0.0837,-0.988
-0.0479,0.0823,-0.9844
-0.048,0.0854,-0.9813
-0.0469,0.0853,-0.9858
-0.0469,0.085,-0.9827
-0.0484,0.0835,-0.9848
-0.0475,0.0833,-0.9858
-0.0507,0.0875,-0.9845
-0.0459,0.0846,-0.9855
-0.0463,0.0828,-0.9874
-0.0451,0.0889,-0.99
-0.0464,0.0812,-0.9847
-0.0468,0.0835,-0.987
-0.0481,0.0801,-0.9847
-0.0466,0.0874,-0.982
-0.0478,0.0836,-0.9878
-0.0449,0.0875,-0.9866
-0.0484,0.0892,-0.9884
-0.0476,0.0915,-0.9875
-0.047,0.0855,-0.9821
-0.0486,0.0868,-0.9866
-0.0463,0.0847,-0.9857
-0.0466,0.0846,-0.9808
-0.0468,0.0831,-0.9857
-0.0491,0.0807,-0.9836
-0.051,0.0833,-0.9822
-0.0497,0.0859,-0.9819
-0.0465,0.0849,-0.9805
-0.05,0.0849,-0.9861
-0.0466,0.0868,-0.988
-0.0486,0.0861,-0.9875
-0.0468,0.0856,-0.9829
-0.0497,0.0825,-0.9853
-0.0468,0.0834,-0.9836
-0.0465,0.0873,-0.9791
-0.0443,0.0846,-0.9852
-0.0462,0.0831,-0.9872
-0.0512,0.0826,-0.9843
-0.0431,0.0795,-0.9819
-0.0438,0.0819,-0.9848
-0.0494,0.0867,-0.9798
-0.0442,0.0826,-0.9842
-0.0405,0.0853,-0.9806
-0.046,0.0859,-0.991
-0.0458,0.0833,-0.9872
-0.0496,0.0834,-0.9875
-0.0478,0.0811,-0.9865
-0.048,0.0834,-0.9903
-0.0484,0.0852,-0.985
-0.0486,0.0797,-0.9863
-0.0423,0.0823,-0.9842
-0.0468,0.0873,-0.9865
-0.0461,0.0842,-0.9836
-0.0502,0.0834,-0.9833
-0.0488,0.0793,-0.9833
-0.0461,0.0869,-0.9873
-0.0487,0.0783,-0.9853
-0.05,0.0865,-0.984
-0.0485,0.0863,-0.9875
-0.0472,0.0846,-0.9837
-0.0436,0.0863,-0.9851
-0.0439,0.0832,-0.9847
-0.0493,0.0836,-0.9892
-0.0487,0.0842,-0.9892
-0.0478,0.0812,-0.9838
-0.0485,0.0831,-0.9848
-0.0471,0.082,-0.9852
-0.0467,0.0856,-0.9874
-0.047,0.0861,-0.9867
-0.0468,0.0845,-0.989
-0.045,0.0874,-0.9884
-0.0511,0.0862,-0.9797
-0.0477,0.084,-0.9903
-0.04,0.0882,-0.9858
-0.0503,0.0842,-0.9836
-0.0479,0.0816,-0.9871
-0.0453,0.082,-0.9855
-0.0468,0.0869,-0.9777
-0.0489,0.0849,-0.9884
-0.047,0.0851,-0.9846
-0.0489,0.0876,-0.9859
-0.0497,0.0894,-0.9875
-0.0452,0.0851,-0.989
-0.0478,0.0877,-0.9788
-0.047,0.0875,-0.9866
-0.048,0.0826,-0.9875
-0.0474,0.0901,-0.9791
-0.0487,0.0862,-0.9848
-0.0513,0.0829,-0.9892
-0.049,0.0839,-0.9879
-0.05,0.0879,-0.9858
-0.0487,0.0847,-0.98
-0.0475,0.0813,-0.9851
-0.0534,0.0868,-0.9851
-0.0467,0.0865,-0.9843
-0.047,0.0811,-0.984
-0.0443,0.0865,-0.9843
-0.0465,0.088,-0.9898
-0.0495,0.0846,-0.9788
-0.0469,0.0878,-0.9816
-0.041,0.0839,-0.9888
-0.0491,0.0865,-0.9855
-0.0505,0.0862,-0.9844
-0.0449,0.0888,-0.9788
-0.0462,0.0804,-0.9856
-0.0475,0.0827,-0.9862
-0.05,0.0809,-0.9877
-0.0519,0.0839,-0.9862
-0.0495,0.0878,-0.9819
-0.0475,0.0874,-0.9858
-0.0504,0.0828,-0.9876
-0.046,0.0849,-0.9891
-0.0467,0.0861,-0.9888
-0.0508,0.0833,-0.9885
-0.044,0.0877,-0.9856
-0.0473,0.0851,-0.9858
-0.0465,0.0841,-0.9864
-0.0521,0.0851,-0.9843
-0.0504,0.0861,-0.9855
-0.0487,0.0922,-0.9851
-0.0445,0.087,-0.9881
-0.0481,0.0839,-0.9847
-0.0488,0.087,-0.9861
-0.0541,0.0851,-0.9867
-0.0485,0.0779,-0.9858
-0.0515,0.0889,-0.99
-0.0491,0.0858,-0.9822
-0.0422,0.0899,-0.9869
-0.0487,0.0868,-0.9839
-0.0483,0.0856,-0.9881
-0.0461,0.0806,-0.9852
-0.05,0.0837,-0.9873
-0.0473,0.0772,-0.9844
-0.0482,0.0842,-0.9858
-0.0489,0.0817,-0.9829
-0.0481,0.0875,-0.9841
-0.049,0.0855,-0.9825
-0.0465,0.0822,-0.9828
-0.0441,0.089,-0.9879
-0.0491,0.0827,-0.9856
-0.0496,0.0874,-0.9855
-0.043,0.0816,-0.991
-0.0447,0.0872,-0.9853
-0.0504,0.0899,-0.9927
-0.048,0.0822,-0.989
-0.0521,0.0808,-0.9852
-0.0506,0.087,-0.986
-0.0457,0.0829,-0.9838
-0.0464,0.0895,-0.9842
-0.0483,0.0875,-0.9842
-0.0457,0.0891,-0.9842
-0.0482,0.091,-0.988
-0.0474,0.0844,-0.9848
-0.0453,0.0845,-0.982
-0.0441,0.0788,-0.9891
-0.0456,0.0858,-0.9812
-0.0417,0.0845,-0.9827
-0.049,0.0817,-0.9875
-0.0475,0.0877,-0.9859
-0.0449,0.0867,-0.9826
-0.0467,0.0831,-0.9871
-0.047,0.0824,-0.981
-0.0495,0.0852,-0.9896
-0.0467,0.0844,-0.9845
-0.0422,0.0817,-0.9829
-0.0448,0.0851,-0.9894
-0.0427,0.0833,-0.9873
-0.0477,0.0836,-0.9809
-0.0477,0.0863,-0.9882
-0.0484,0.0835,-0.9908
-0.0467,0.0789,-0.98
-0.0467,0.0854,-0.986
-0.0471,0.0837,-0.9902
-0.0505,0.0845,-0.9877
-0.0476,0.088,-0.9842
-0.0453,0.0865,-0.9838
-0.0478,0.0826,-0.9897
-0.0488,0.0859,-0.9868
-0.048,0.0812,-0.9856
-0.0464,0.0858,-0.9857
-0.0484,0.0868,-0.9836
-0.0452,0.0833,-0.9835
-0.0491,0.0889,-0.9848
-0.0486,0.0855,-0.9795
-0.0458,0.0833,-0.9882
-0.0489,0.0843,-0.9892
-0.0498,0.0876,-0.982
-0.0477,0.0832,-0.9842
-0.0447,0.0836,-0.986
-0.05,0.0856,-0.9846
-0.0508,0.0878,-0.9883
-0.0458,0.0861,-0.9848
-0.0494,0.0823,-0.9904
-0.0468,0.0824,-0.9828
-0.0455,0.0854,-0.9841
-0.0486,0.0848,-0.986
-0.0481,0.0858,-0.9834
-0.0453,0.0853,-0.9829
-0.0478,0.0857,-0.9842
-0.0502,0.0834,-0.9894
-0.0485,0.0889,-0.9868
-0.0482,0.0828,-0.9878
-0.0474,0.087,-0.9859
-0.0541,0.0844,-0.9846
-0.0472,0.0877,-0.9852
-0.0454,0.0852,-0.991
-0.0435,0.0804,-0.9821
-0.0472,0.0867,-0.9894
-0.0476,0.0866,-0.9843
-0.0464,0.0858,-0.986
-0.0446,0.0797,-0.9861
-0.0479,0.0868,-0.9888
-0.0518,0.0801,-0.984
-0.0491,0.0862,-0.9867
-0.0454,0.0884,-0.9827
-0.0464,0.0891,-0.9833
-0.0494,0.0867,-0.9872
-0.0453,0.0874,-0.9868
-0.0506,0.0855,-0.9864
-0.0489,0.0835,-0.9929
-0.0486,0.0827,-0.9843
-0.0505,0.0861,-0.9822
-0.0465,0.0819,-0.9871
-0.0491,0.0827,-0.9885
-0.0491,0.081,-0.9848
-0.0489,0.0834,-0.9919
-0.0499,0.0851,-0.9832
-0.0513,0.0849,-0.9831
-0.0467,0.0798,-0.9878
-0.0466,0.0882,-0.9863
-0.0503,0.0861,-0.9879
-0.0483,0.0865,-0.9836
-0.0444,0.0836,-0.9876
-0.0495,0.0861,-0.9837
-0.0449,0.086,-0.9847
-0.0483,0.0877,-0.9851
-0.0483,0.0861,-0.9838
-0.0461,0.0833,-0.9864
-0.048,0.0884,-0.9859
-0.0514,0.086,-0.9852
-0.0499,0.0877,-0.9861
-0.0487,0.0847,-0.9896
-0.0438,0.0853,-0.9892
-0.0442,0.0869,-0.9879
-0.0499,0.0844,-0.9858
-0.0487,0.0821,-0.9854
-0.0458,0.0857,-0.984
-0.049,0.0806,-0.98
-0.0502,0.0871,-0.9903
-0.0511,0.084,-0.9843
-0.0531,0.0864,-0.9833
-0.0446,0.0864,-0.9851
-0.0489,0.0863,-0.9861
-0.0517,0.0867,-0.9896
-0.0511,0.0838,-0.9793
-0.0433,0.0851,-0.9856
-0.0458,0.0883,-0.9842
-0.0491,0.0842,-0.983
-0.0451,0.0857,-0.9851
-0.0461,0.0883,-0.9838
-0.0454,0.0842,-0.9894
-0.0484,0.0818,-0.9885
-0.0459,0.0863,-0.986
-0.0458,0.0815,-0.9821
-0.0502,0.0854,-0.9884
-0.05,0.0779,-0.9894
-0.0481,0.0839,-0.9799
-0.0486,0.084,-0.9848
-0.049,0.0896,-0.9802
-0.044,0.0825,-0.9869
-0.0429,0.0826,-0.9832
-0.0485,0.0884,-0.9825
-0.0474,0.0861,-0.9887
-0.0468,0.0809,-0.989
-0.0481,0.0845,-0.9862
-0.0527,0.0847,-0.9893
-0.0468,0.0865,-0.9822
-0.0465,0.0845,-0.9843
-0.046,0.0842,-0.9839
-0.047,0.0848,-0.9863
-0.0489,0.0827,-0.9883
-0.0473,0.0816,-0.9835
-0.0485,0.0824,-0.9854
-0.0456,0.0829,-0.9801
-0.0512,0.089,-0.9907
-0.0495,0.0854,-0.9871
-0.0463,0.0887,-0.982
-0.0497,0.0851,-0.9897
-0.0476,0.0865,-0.9848
-0.0529,0.0814,-0.9889
-0.051,0.0867,-0.9842
-0.0502,0.0854,-0.986
-0.0489,0.085,-0.9913
-0.0484,0.0861,-0.984
-0.047,0.0852,-0.9894
-0.0482,0.0847,-0.9878
-0.0458,0.0844,-0.9832
-0.0441,0.0832,-0.9853
-0.0517,0.0869,-0.9882
-0.0425,0.0842,-0.9877
-0.0472,0.0804,-0.9858
-0.047,0.0864,-0.9836
-0.048,0.0855,-0.9855
-0.052,0.0856,-0.9862
-0.0491,0.0875,-0.9857
-0.0468,0.0834,-0.9849
-0.0447,0.0848,-0.9815
-0.0486,0.0833,-0.9869
-0.0452,0.0832,-0.9857
-0.0455,0.0855,-0.9847
-0.0456,0.0907,-0.9872
-0.0522,0.0865,-0.9867
-0.0457,0.0832,-0.9824
-0.0471,0.087,-0.9887
-0.0468,0.0899,-0.9901
-0.0478,0.0854,-0.9822
-0.0448,0.0804,-0.985
-0.0483,0.0841,-0.9842
-0.0468,0.0844,-0.9856
-0.0496,0.0855,-0.9849
-0.0497,0.0854,-0.984
-0.0503,0.0854,-0.9883
-0.0472,0.086,-0.9846
-0.0509,0.0871,-0.992
-0.0485,0.0852,-0.9894
-0.0488,0.081,-0.9849
-0.0483,0.083,-0.9892
-0.049,0.0866,-0.9871
-0.0489,0.0875,-0.9849
-0.0487,0.0915,-0.986
-0.0479,0.0868,-0.9843
-0.0489,0.0869,-0.9839
-0.0432,0.0866,-0.9859
-0.049,0.0878,-0.9821
-0.0495,0.0869,-0.9897
-0.0494,0.0821,-0.9861
-0.0477,0.0875,-0.9848
-0.0461,0.0912,-0.9866
-0.0471,0.0829,-0.9829
-0.0535,0.0868,-0.9874
-0.0479,0.0901,-0.982
-0.0464,0.0802,-0.9831
-0.0479,0.081,-0.9847
-0.0449,0.0855,-0.9843
-0.0473,0.0815,-0.9864
-0.0467,0.0799,-0.9812
-0.0465,0.0844,-0.9854
-0.0505,0.0822,-0.9849
-0.0476,0.084,-0.9798
-0.048,0.0846,-0.9888
-0.0459,0.0846,-0.9831
-0.0503,0.0864,-0.9825
-0.0442,0.0826,-0.9838
-0.046,0.0844,-0.9884
-0.0502,0.0853,-0.9817
-0.0477,0.0827,-0.9793
-0.0508,0.0829,-0.9841
-0.0496,0.0855,-0.9831
-0.0475,0.0895,-0.9796
-0.0475,0.0859,-0.9857
-0.0491,0.0826,-0.9815
-0.0463,0.0855,-0.9845
-0.0412,0.0869,-0.9849
-0.0516,0.0865,-0.9852
-0.0496,0.0875,-0.9871
-0.0529,0.0872,-0.9861
-0.0501,0.0854,-0.9856
-0.0444,0.0869,-0.9863
-0.0485,0.0858,-0.9798
-0.0458,0.0849,-0.9926
-0.0484,0.0843,-0.9835
-0.0478,0.085,-0.9867
-0.0481,0.0906,-0.9869
-0.0514,0.0824,-0.9839
-0.0514,0.0839,-0.99
-0.0452,0.0859,-0.9887
-0.0421,0.0873,-0.9851
-0.0521,0.0796,-0.9862
-0.0493,0.0875,-0.9854
-0.0474,0.0873,-0.9863
-0.0428,0.08,-0.9848
-0.0476,0.082,-0.9835
-0.0463,0.0866,-0.9879
-0.0487,0.0831,-0.9874
-0.0407,0.0898,-0.9859
-0.0421,0.0853,-0.9833
-0.0462,0.0824,-0.9858
-0.0502,0.0825,-0.9878
-0.0456,0.0842,-0.9833
-0.0472,0.0833,-0.9841
-0.0465,0.0828,-0.9884
-0.0459,0.0824,-0.9825
-0.0474,0.0836,-0.9871
-0.048,0.084,-0.9853
-0.0451,0.081,-0.987
-0.0482,0.0849,-0.9812
-0.0472,0.0866,-0.9887
-0.0515,0.0845,-0.9861
-0.0538,0.0875,-0.9856
-0.0488,0.0901,-0.9836
-0.0497,0.0855,-0.9863
-0.0513,0.0797,-0.9848
-0.0493,0.0849,-0.9875
-0.0483,0.0848,-0.9866
-0.0477,0.0853,-0.9851
-0.0432,0.0843,-0.9881
-0.0453,0.0833,-0.9846
-0.0483,0.0815,-0.9892
-0.0468,0.0853,-0.9908
-0.0488,0.0841,-0.9912
-0.0483,0.0796,-0.9893
-0.0425,0.0882,-0.9849
-0.0492,0.0809,-0.9831
-0.05,0.0836,-0.9851
-0.0498,0.0861,-0.9859
-0.0527,0.0839,-0.9861
-0.0476,0.0804,-0.9888
-0.0481,0.0836,-0.986
-0.052,0.0799,-0.9834
-0.0469,0.0802,-0.9859
-0.0502,0.0883,-0.9835
-0.0451,0.0875,-0.9834
-0.0485,0.0822,-0.9867
-0.0497,0.0853,-0.9878
-0.0432,0.0855,-0.98
-0.0472,0.0814,-0.9816
-0.0501,0.0818,-0.9877
-0.0424,0.0882,-0.9827
-0.0455,0.0846,-0.9816
-0.0456,0.0851,-0.985
-0.0484,0.0864,-0.9877
-0.0425,0.0851,-0.9822
-0.046,0.0855,-0.9856
-0.0436,0.0893,-0.9866
-0.0528,0.0851,-0.9872
-0.0489,0.0865,-0.9859
-0.0494,0.0872,-0.9867
-0.0457,0.0868,-0.9822
-0.0445,0.0847,-0.9902
-0.0451,0.0855,-0.986
-0.0467,0.0848,-0.9863
-0.0455,0.0816,-0.9855
-0.0461,0.0853,-0.9841
-0.0459,0.0846,-0.9886
-0.0475,0.0842,-0.9862
-0.0486,0.0832,-0.9797
-0.0508,0.0856,-0.985
-0.0492,0.0841,-0.9871
-0.047,0.0868,-0.9808
-0.0526,0.0904,-0.9805
-0.0478,0.0814,-0.9817
-0.0484,0.0874,-0.9834
-0.0485,0.0859,-0.9863
-0.0528,0.0868,-0.9881
-0.0503,0.0848,-0.9895
-0.0495,0.0815,-0.9835
-0.0464,0.0848,-0.9847
-0.0494,0.0873,-0.981
-0.0518,0.0837,-0.9892
-0.0489,0.0877,-0.9904
-0.0486,0.0831,-0.9847
-0.0506,0.086,-0.9845
-0.0466,0.0823,-0.9817
-0.0484,0.0853,-0.9837
-0.0462,0.0858,-0.9858
-0.0487,0.0877,-0.9882
-0.0453,0.0856,-0.9871
-0.0461,0.0819,-0.9894
-0.0432,0.0843,-0.9863
-0.0484,0.0842,-0.9899
-0.0456,0.0889,-0.987
-0.0495,0.0899,-0.984
-0.0494,0.0854,-0.9872
-0.0495,0.0841,-0.9856
-0.0482,0.0826,-0.9823
-0.046,0.0804,-0.9884
-0.0494,0.0824,-0.9886
-0.0499,0.0838,-0.9835
-0.052,0.0825,-0.9912
-0.0464,0.0819,-0.9879
-0.0462,0.083,-0.9851
-0.0457,0.0862,-0.9871
-0.0494,0.0817,-0.9844
-0.0469,0.0822,-0.9832
-0.0474,0.0913,-0.9848
-0.0491,0.0826,-0.9884
-0.0474,0.0847,-0.9884
-0.0452,0.083,-0.9832
-0.0492,0.0843,-0.9849
-0.0451,0.0852,-0.9893
-0.0485,0.0837,-0.9862
-0.0485,0.0827,-0.9847
-0.0503,0.0845,-0.9828
-0.0513,0.0867,-0.9826
-0.0504,0.0863,-0.9833
-0.0473,0.0858,-0.9851
-0.0466,0.0853,-0.9847
-0.0448,0.0875,-0.9874
-0.0421,0.0843,-0.9838
-0.0446,0.0874,-0.9788
-0.0476,0.081,-0.9845
-0.0468,0.0907,-0.9848
-0.0441,0.082,-0.9896
-0.0448,0.0822,-0.9845
-0.0431,0.0884,-0.9824
-0.0453,0.0863,-0.9858
-0.0444,0.0834,-0.9868
-0.0462,0.0853,-0.9812
-0.0413,0.086,-0.989
